Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Email,City,State,Country,Marital_Status,Job_Title,Department,Employment_Type,Work_Location,Work_Shift,Hire_Date,Employment_Status,Base_Salary,Annual_Bonus,Performance_Rating,Skills,Languages_Spoken
E009569,Charles,Lopez,Female,15-11-1968,lisa58@gardner.com,New Heather,Maryland,Canada,Married,Sales Executive,Marketing,Part-time,"655 Melinda Bridge, Andersonland, WY 51785",Night,07-10-2017,On Leave,31509,12040,2,Excel,English
E009570,Michael,Holland,Male,06-07-1982,ushelton@hotmail.com,North Thomasstad,Washington,Canada,Married,HR Manager,Operations,Part-time,"Unit 4400 Box 4712, DPO AP 28210",Night,08-09-2020,Active,119493,19477,1,Communication,French
E009571,Sarah,Morrison,Male,11-11-1988,cody42@gmail.com,East Amandaland,Iowa,USA,Married,Data Analyst,Finance,Contractor,"429 Cameron Prairie, South Samuelfort, IL 62264",Evening,09-10-2019,On Leave,195418,16127,5,Excel,French
E009572,Troy,Pham,Male,11-10-1993,daniel96@yahoo.com,West Reginald,Vermont,UK,Divorced,Data Analyst,HR,Contractor,"691 Taylor Ferry Apt. 563, Browntown, NH 66990",Morning,08-12-2018,On Leave,146850,12473,2,Communication,French
E009573,John,Smith,Other,05-04-1979,campbelljeff@benson.com,Reyesport,California,Germany,Divorced,Data Analyst,HR,Full-time,"369 Brent Estates, Wallershire, MS 62376",Morning,30-10-2022,On Leave,187220,16709,5,Java,Spanish
E009574,Derek,Rodriguez,Other,28-06-1964,yferguson@yahoo.com,North Kevin,West Virginia,UK,Single,Data Analyst,Operations,Part-time,"4983 Golden Center, East Kyle, IN 70142",Night,10-04-2019,Resigned,61533,1206,3,Power BI,Hindi
E009575,Ashley,Fuller,Female,10-04-1991,cjennings@gmail.com,Baileymouth,New Hampshire,Germany,Married,HR Manager,Marketing,Part-time,"6501 Brandon Garden Apt. 791, Lake Adam, CT 28058",Night,16-02-2020,Active,138144,9696,4,SQL,German
E009576,Tara,Singleton,Female,07-10-1987,joshuachavez@yahoo.com,Brownmouth,Ohio,Canada,Married,Software Engineer,IT,Part-time,"2376 Ian Village, North Matthewside, MO 46070",Night,11-01-2025,On Leave,152402,13714,4,SQL,English
E009577,Jon,Boone,Female,02-03-1998,angela86@gmail.com,New Paulmouth,West Virginia,Canada,Married,HR Manager,Marketing,Full-time,"USCGC Kramer, FPO AE 52881",Night,26-02-2023,Terminated,108467,1440,5,Excel,Hindi
E009578,Tina,Robles,Female,17-01-1977,williamssherry@hotmail.com,Higginsside,South Dakota,USA,Single,HR Manager,Finance,Contractor,"778 Lopez Villages Apt. 929, South Maria, CT 75316",Morning,09-03-2022,Active,31359,9147,3,SQL,Hindi
E009579,Douglas,Lee,Male,07-03-1994,murphytroy@bradley.com,Wuport,New Mexico,Germany,Married,Sales Executive,IT,Contractor,"29827 Martin Cape, Port Scott, NH 87674",Morning,22-05-2019,Terminated,149119,16267,2,Leadership,English
E009580,Gary,Hayes,Other,15-03-1998,mary02@horne.net,North Adamfurt,Colorado,India,Divorced,Marketing Specialist,HR,Full-time,"80977 Brandy Extension, Port Ginabury, MI 80253",Evening,31-03-2020,Resigned,50344,8746,5,Excel,German
E009581,Elizabeth,Patterson,Male,05-12-1969,mcmillanzachary@drake.com,Smithborough,West Virginia,UK,Divorced,Accountant,Sales,Contractor,"857 Spencer Ford Apt. 760, Kimshire, VA 55601",Night,11-07-2024,Terminated,148499,5136,5,Power BI,Hindi
E009582,Taylor,Hunter,Female,08-04-1990,groberts@martinez.net,Francesmouth,Mississippi,Canada,Married,Software Engineer,IT,Part-time,"4059 Richard Fields, Normanchester, OH 34824",Night,15-03-2020,Resigned,99778,11446,2,Leadership,Spanish
E009583,Stanley,Hamilton,Female,14-01-1992,evan86@hotmail.com,Vancestad,Alabama,Germany,Single,Accountant,Marketing,Full-time,"2762 Martinez Stravenue Suite 989, Lake Petermouth, VA 14862",Evening,25-02-2018,On Leave,50601,12331,2,Communication,English
E009584,Nicholas,Brown,Female,14-08-1973,katherinesmith@armstrong-fry.net,Port Blakeberg,New Hampshire,UK,Single,Accountant,Operations,Contractor,"100 Good Walks Suite 839, New Micheal, UT 66207",Evening,03-08-2016,Resigned,180188,13188,3,SQL,French
E009585,Richard,Dixon,Other,17-01-1980,tonya95@yahoo.com,South Elizabeth,Delaware,India,Married,Marketing Specialist,HR,Contractor,"051 Kimberly Road Apt. 688, Johnsonview, ND 76678",Night,20-09-2016,Active,131013,5819,4,Excel,Spanish
E009586,Michael,Morris,Male,13-02-1976,jwilliams@baldwin-higgins.info,New Katherine,Tennessee,India,Single,Sales Executive,Operations,Contractor,"576 Holt Trail Apt. 868, Robersonside, MO 28415",Evening,17-05-2018,Active,60782,8069,2,Java,Spanish
E009587,Vanessa,Cook,Female,20-12-1997,lynnpatrick@yahoo.com,Olsonchester,New Hampshire,UK,Single,Sales Executive,Marketing,Full-time,"05448 Ashley Streets Suite 602, Robintown, FL 46507",Night,04-10-2015,Resigned,141095,12769,3,Java,French
E009588,Charles,Arnold,Other,24-11-2002,robertramirez@yahoo.com,Booneborough,South Carolina,Germany,Divorced,Sales Executive,Sales,Contractor,"92730 Moore Center Suite 442, East Kevin, ID 59433",Night,07-04-2023,Resigned,127123,18420,1,Java,Hindi
E009589,Heather,Meadows,Other,15-12-1986,rachelnoble@yahoo.com,South Robert,Alabama,USA,Married,Software Engineer,IT,Full-time,"999 Barbara Lakes Suite 825, Port Amanda, MI 84250",Night,22-04-2017,Active,74458,5560,5,Leadership,Hindi
E009590,John,Jones,Male,06-10-1973,lindsey36@gmail.com,South Kristi,Utah,Canada,Married,Accountant,Sales,Part-time,"60301 Nunez Mall, West Donald, NE 12941",Night,20-09-2015,Resigned,154225,12853,3,Excel,Spanish
E009591,Heather,Guerra,Female,31-10-2001,meganmorris@mason-hayes.biz,Lake Brian,Louisiana,USA,Married,Data Analyst,Finance,Part-time,"139 Hansen Burgs, Jennifershire, WV 04430",Night,28-04-2020,Active,169152,10459,1,Excel,German
E009592,Mary,Peterson,Male,19-10-1994,wnorris@gmail.com,Laurenfurt,Iowa,Germany,Single,Software Engineer,IT,Part-time,"8401 Miller Mission, Port Kimberlybury, NE 47289",Evening,23-01-2018,On Leave,195029,3629,4,Excel,Spanish
E009593,Jacob,Greene,Male,23-12-1977,jamiehinton@hotmail.com,West Paulborough,Nevada,USA,Divorced,Data Analyst,Marketing,Contractor,"2539 Taylor Estates Apt. 760, West Brianhaven, MT 42662",Morning,31-01-2018,Resigned,174980,11657,5,Excel,German
E009594,Brandon,Gaines,Male,24-05-1970,losborne@cooper.com,North Cory,Kentucky,Germany,Single,Accountant,Sales,Full-time,"6318 Holly Turnpike Suite 616, North Jason, TX 60264",Morning,16-12-2016,Active,126188,5314,4,Java,Hindi
E009595,Sabrina,Morse,Male,20-09-1993,leahsalinas@yahoo.com,New Williamside,North Dakota,India,Married,HR Manager,HR,Contractor,"6066 Maxwell Greens Apt. 869, Riverastad, OH 54859",Morning,04-10-2015,Active,151292,18840,2,Communication,Hindi
E009596,Marc,Brown,Male,22-08-1999,blarsen@scott.net,Bellside,Michigan,USA,Divorced,Sales Executive,Marketing,Contractor,"94608 Rodriguez Island, East John, DE 11454",Morning,01-10-2018,Active,120570,8662,1,Java,French
E009597,John,Jones,Male,01-07-1993,daniellehill@ward-williams.com,Bakerton,Hawaii,USA,Single,Sales Executive,Marketing,Full-time,"15444 Tyler Bridge Suite 891, Port Jennifer, NM 79977",Morning,04-01-2017,Active,153791,17754,5,Communication,English
E009598,Mary,Peters,Female,06-09-1987,smithshawn@gmail.com,Moyermouth,Michigan,India,Divorced,Data Analyst,IT,Part-time,"USS Jordan, FPO AA 54770",Evening,10-05-2023,On Leave,155291,7629,5,Power BI,Hindi
E009599,Lance,Morrison,Female,09-04-1976,mpierce@hill.info,Pettyport,Mississippi,USA,Divorced,Software Engineer,HR,Full-time,"2525 Brian Mission Apt. 570, Kingbury, DE 83915",Evening,21-12-2016,On Leave,128375,11324,2,Leadership,English
E009600,Jennifer,Daniels,Female,31-01-1972,vjackson@shepherd.com,Markborough,Kansas,USA,Married,Data Analyst,Sales,Part-time,"39142 Robert Lake, New Jonathanfurt, CT 23486",Morning,26-07-2015,On Leave,68314,17558,4,Communication,Spanish
E009601,Samuel,Nielsen,Other,09-03-1974,perezshelby@edwards-bailey.com,Kramermouth,Virginia,India,Single,HR Manager,Sales,Full-time,"09931 Jack Circles Apt. 505, Poolefurt, TX 09423",Night,29-08-2023,Terminated,138880,16494,5,Python,Spanish
E009602,Dylan,Tran,Female,15-11-1992,aleblanc@yahoo.com,Port Tyrone,Ohio,India,Married,HR Manager,Finance,Part-time,"USNV Harris, FPO AP 62702",Morning,29-06-2018,Resigned,130326,19943,4,Communication,English
E009603,Brandi,Green,Female,25-11-1983,ann88@perez.org,Andreaburgh,Minnesota,UK,Divorced,Sales Executive,Finance,Contractor,"731 Horn Port Suite 215, Port Reginachester, AZ 55533",Morning,09-11-2021,Active,176903,6692,5,Communication,French
E009604,Darryl,Jones,Other,07-08-1980,fgarcia@yahoo.com,Lake Jamesshire,Florida,USA,Single,Sales Executive,HR,Part-time,"9489 Dalton Trafficway, South Michelle, VA 14098",Evening,21-08-2016,Resigned,151026,9218,5,Python,Hindi
E009605,Alicia,Patterson,Male,18-10-1971,leblancaudrey@yahoo.com,Lake Brittany,Indiana,USA,Divorced,Data Analyst,Finance,Full-time,"USNS Arellano, FPO AA 50592",Morning,08-12-2021,Active,181197,11746,3,Python,French
E009606,Kristen,Solomon,Male,26-07-1991,ypatterson@ward.info,East Melissa,Washington,Canada,Single,Marketing Specialist,HR,Contractor,"764 Robert Prairie, Smithton, MI 41637",Evening,06-11-2017,Resigned,92451,15372,4,SQL,Spanish
E009607,Michelle,James,Male,05-07-1993,stephanie93@bennett.net,Lake Abigailport,North Dakota,India,Divorced,Sales Executive,Marketing,Part-time,"7616 Kaylee Dam Suite 984, Michaelmouth, KS 20196",Morning,03-09-2020,On Leave,75708,19617,5,Leadership,German
E009608,Hannah,Adams,Female,23-09-1984,kdouglas@franklin.com,North Cathyside,California,Germany,Divorced,Accountant,HR,Full-time,"852 Rodriguez Summit, Bowmanland, LA 45137",Morning,17-02-2020,On Leave,47682,12631,4,Excel,French
E009609,Joel,Pearson,Male,23-02-1985,richardnelson@gmail.com,West Gloriachester,Wisconsin,India,Married,Data Analyst,Marketing,Part-time,"4903 Cody Knolls Apt. 529, New Melissafort, WA 81118",Evening,15-02-2023,On Leave,132406,1472,5,Excel,Hindi
E009610,Sandra,Gardner,Male,12-02-1967,vbrock@evans.org,Wushire,Utah,USA,Single,Sales Executive,Finance,Full-time,"644 Victoria Course Suite 769, Nataliefurt, FL 98200",Morning,14-02-2025,Resigned,196866,14599,4,Power BI,French
E009611,Matthew,Andrews,Female,07-05-1983,mgraham@shaw.com,Lake Anthony,Arkansas,India,Married,Accountant,Marketing,Full-time,"11182 Dillon Track, New Mary, MT 60454",Morning,30-11-2015,On Leave,89372,4872,4,Power BI,Hindi
E009612,Joseph,Mills,Female,24-06-1971,taylormarquez@hotmail.com,Lake Shellytown,West Virginia,India,Married,Data Analyst,Operations,Part-time,"PSC 3248, Box 6499, APO AP 04303",Night,03-05-2023,Active,69477,10573,2,Communication,English
E009613,Laurie,Burns,Other,05-03-1990,joshuafields@miller.com,Julieburgh,Michigan,UK,Married,HR Manager,HR,Contractor,"800 Benton Trail, North Andrew, IN 02978",Evening,05-07-2020,On Leave,199809,13691,4,Communication,French
E009614,Steven,Shelton,Other,30-10-1989,tylerfarmer@yahoo.com,South Rita,Washington,India,Single,Software Engineer,IT,Full-time,"75261 Poole Club, Port Patriciaport, WA 84726",Evening,18-07-2023,Resigned,163692,11482,5,Communication,Hindi
E009615,Adrian,Watson,Male,24-05-1979,williammarshall@rodriguez-russo.info,Garnerport,Alaska,Canada,Married,Software Engineer,Finance,Contractor,"270 Harris Burg, South Bruce, NY 91554",Evening,03-05-2022,Resigned,196129,4753,5,SQL,Spanish
E009616,Ashley,Williams,Other,05-11-1995,carlgriffin@yahoo.com,Evansfort,Alabama,USA,Single,Sales Executive,Marketing,Full-time,"9621 Guzman Stravenue, Port Evan, KY 10552",Morning,02-08-2017,Active,83024,1833,3,Leadership,German
E009617,Brad,Gallegos,Male,25-11-1971,aguirrepenny@humphrey.org,Port Cynthia,North Carolina,UK,Divorced,Software Engineer,Operations,Contractor,"2478 Stephanie Crossroad, Dawnbury, WI 94844",Morning,12-10-2022,Terminated,170749,5928,4,Leadership,German
E009618,Jordan,Lawson,Other,03-07-1977,smedina@johnson.com,Chaseshire,Texas,USA,Single,HR Manager,Marketing,Full-time,"87462 Rebecca Branch Apt. 569, New Alantown, AZ 00989",Morning,13-03-2023,Terminated,185146,8645,5,Power BI,French
E009619,Brenda,Madden,Female,04-08-1984,james80@ferguson.com,Port David,Iowa,USA,Divorced,Marketing Specialist,Operations,Full-time,"751 Barrett Summit Suite 345, Valerieside, IN 80980",Evening,27-08-2015,Active,47824,6816,5,Leadership,Spanish
E009620,Toni,Potts,Male,07-12-1970,tiffanyphillips@johnson.com,East Deborahtown,Hawaii,India,Married,HR Manager,Finance,Part-time,"400 Cindy Fall, Albertport, NH 09031",Morning,15-10-2019,Terminated,161837,17124,1,Java,Spanish
E009621,Brian,Shelton,Male,09-11-1971,tscott@duffy.net,Penaport,South Carolina,Canada,Divorced,Marketing Specialist,Sales,Full-time,"34567 Richard Inlet, West Nancyville, MD 37492",Night,05-06-2024,Resigned,127151,7256,5,Power BI,Spanish
E009622,David,Watson,Male,15-09-1996,martin92@gmail.com,West Johnland,Georgia,Canada,Single,HR Manager,IT,Full-time,"2848 Stacey Mount Suite 143, West Brianmouth, SC 63126",Evening,08-11-2018,Terminated,78926,18764,3,Power BI,German
E009623,Jessica,Rodriguez,Female,03-05-1987,ythompson@yahoo.com,South Steven,Maryland,UK,Married,Marketing Specialist,Sales,Contractor,"1725 Evans Burg Suite 419, Josephshire, KS 57710",Night,11-02-2017,On Leave,197932,10549,5,SQL,Hindi
E009624,Kenneth,Wilkinson,Other,23-05-1970,porterjennifer@mcbride-lyons.net,South Paige,Massachusetts,UK,Married,Marketing Specialist,Operations,Contractor,"176 Joshua Mill, South John, PA 78627",Evening,18-04-2019,Terminated,42975,15062,4,Power BI,Spanish
E009625,Elizabeth,Marquez,Female,25-07-1974,ejohnson@roach.com,North Christopher,Louisiana,Germany,Divorced,HR Manager,Finance,Full-time,"6058 Jennifer Turnpike, Janiceborough, CT 84914",Evening,13-07-2022,On Leave,104877,9635,4,Communication,Hindi
E009626,Barbara,Francis,Male,11-08-1994,amberwhite@johnson.net,Reneefurt,Oklahoma,Canada,Divorced,Sales Executive,Sales,Contractor,"0553 Sean Expressway Apt. 322, South Haley, UT 03668",Evening,12-06-2018,Resigned,107870,9940,3,Power BI,English
E009627,Kimberly,Case,Female,12-07-1979,moniquemccoy@lawrence.net,East Crystal,Mississippi,UK,Single,Software Engineer,HR,Contractor,"830 Welch Greens Apt. 687, North Aaronmouth, CO 50577",Morning,23-09-2022,On Leave,111371,2401,2,Python,Hindi
E009628,Allen,Lopez,Female,20-04-1990,dwhite@gmail.com,East James,Maine,USA,Divorced,Data Analyst,Sales,Full-time,"6423 Eric Highway Apt. 253, Julieton, MA 59501",Morning,22-11-2023,Active,187620,13111,1,Python,English
E009629,Steven,Gibson,Other,09-01-1988,danielsmatthew@rodriguez.com,Port Philip,Florida,USA,Divorced,HR Manager,HR,Part-time,"198 Suzanne Ville, West Roger, AK 83711",Night,27-05-2021,Terminated,130970,11363,4,Communication,French
E009630,Gary,Hunter,Other,21-03-1965,scottjason@ingram.net,North Maryport,Nevada,USA,Single,Marketing Specialist,Sales,Part-time,"9940 Steven Plains Suite 671, South Yolandastad, TN 69994",Night,15-11-2016,Resigned,128066,12432,2,Communication,German
E009631,April,Nash,Male,28-05-1986,itaylor@turner-grant.com,Brandtburgh,Louisiana,UK,Married,HR Manager,Marketing,Full-time,"046 Jennifer Mill, South Jonathan, SC 93816",Night,31-07-2017,On Leave,199808,18390,3,Excel,Spanish
E009632,Luke,Burgess,Female,19-08-1997,smithjohn@craig.org,Watsonberg,Texas,Canada,Married,Sales Executive,Marketing,Contractor,"USNV Mason, FPO AP 86480",Evening,10-05-2022,Active,91562,9978,5,Leadership,English
E009633,Christopher,Rivera,Other,27-09-1965,elizabethspencer@yahoo.com,West Carlos,Ohio,USA,Married,Accountant,Operations,Full-time,"1948 Steven Mill Suite 123, New Christopher, SD 23882",Night,08-10-2023,Active,70409,17793,4,SQL,English
E009634,Ryan,Perez,Male,14-02-1972,coreyfoster@hotmail.com,Normanfort,Washington,USA,Married,Accountant,Operations,Full-time,"3115 Smith Cove Apt. 530, Jonesberg, CO 53445",Morning,17-02-2017,Active,39834,18146,5,Power BI,Hindi
E009635,Anna,Lawrence,Male,30-10-1990,matthewneal@bell.com,Port Kaylastad,Pennsylvania,UK,Divorced,HR Manager,Marketing,Contractor,"958 Kimberly Loaf Apt. 600, Larsenville, ND 06532",Morning,04-02-2016,On Leave,132192,909,4,SQL,English
E009636,Zachary,Harris,Male,12-06-1985,millergeorge@mata-hickman.com,West Kaitlinberg,Arizona,UK,Divorced,Accountant,Sales,Contractor,"37011 Smith Creek Apt. 494, West Aprilburgh, ND 99615",Night,21-10-2024,Resigned,30840,760,3,Power BI,Hindi
E009637,Shane,Lucas,Other,14-10-1977,kayladavis@barrera-thomas.biz,North Shawnburgh,Maine,Canada,Married,Accountant,Finance,Contractor,"406 Chavez Ford, Lawsonshire, CT 83259",Evening,24-11-2017,Resigned,61568,5612,5,Power BI,English
E009638,Kathryn,Whitaker,Other,09-03-1997,xbarber@hotmail.com,Lake Diana,Missouri,UK,Divorced,Sales Executive,IT,Full-time,"22788 Haas Drive, West Jeffreyshire, LA 94874",Night,27-09-2017,Active,40846,3240,1,SQL,Spanish
E009639,Heidi,Rogers,Other,22-09-1966,christinaporter@jones.com,Denisechester,New Hampshire,India,Married,Sales Executive,IT,Part-time,"473 John Canyon Suite 131, Hopkinschester, NH 00793",Night,15-05-2024,Terminated,166971,530,1,Excel,French
E009640,Evan,Sanchez,Male,22-06-1979,chantheresa@yahoo.com,Port Beverly,Alabama,Canada,Single,Data Analyst,IT,Contractor,"3072 Brian Trafficway, Zoetown, WY 88375",Night,14-03-2020,Terminated,116038,9551,1,Communication,German
E009641,Jesus,Hall,Other,27-08-2001,grantlouis@wallace-cantrell.com,Patrickbury,Mississippi,India,Divorced,Data Analyst,Sales,Full-time,"USCGC Clark, FPO AE 49362",Morning,13-01-2020,Resigned,199845,10219,3,Python,Spanish
E009642,Aaron,Owen,Other,09-12-1982,delacruzmatthew@turner-smith.biz,New Bethany,Delaware,UK,Divorced,Marketing Specialist,Finance,Contractor,"Unit 3990 Box 5885, DPO AA 17658",Night,30-01-2019,Active,159789,16216,1,Communication,German
E009643,Mackenzie,Diaz,Other,18-01-1984,ukeller@hotmail.com,Brucebury,Virginia,UK,Single,Software Engineer,Operations,Full-time,"14390 Tammy Points Suite 625, Parkerborough, FL 73951",Night,13-02-2024,Terminated,137460,2560,1,Java,Hindi
E009644,Brent,Ali,Other,07-08-1964,harrisjeremy@yahoo.com,East Benjamin,Iowa,USA,Married,Accountant,IT,Part-time,"50987 Roberson Islands Suite 689, West Cameronborough, WY 57283",Evening,26-09-2015,Terminated,104723,18561,5,Java,Spanish
E009645,Patrick,Snyder,Female,13-09-1999,gbell@baker.biz,Jensenside,New Hampshire,India,Single,Sales Executive,Marketing,Part-time,"52293 Danielle Summit, New Kristen, SC 35605",Morning,22-05-2017,On Leave,134194,5103,3,Excel,English
E009646,Ann,Sanders,Female,04-05-1989,ramosvincent@hotmail.com,West Kimberly,South Dakota,India,Divorced,Sales Executive,HR,Part-time,"061 Sue Landing, Lake Kayla, NV 04673",Evening,28-06-2021,Terminated,141417,17921,2,Communication,English
E009647,Dan,Johnson,Male,14-12-1997,bowersashley@yahoo.com,Lake Madison,Oklahoma,UK,Married,Software Engineer,Operations,Part-time,"USCGC Curtis, FPO AE 95931",Evening,27-10-2018,Active,165383,9465,4,Excel,French
E009648,Lisa,Zimmerman,Male,21-12-1981,rebeccabecker@silva.info,North Samuelview,Utah,Germany,Married,Data Analyst,HR,Part-time,"7606 Seth View, East Patriciamouth, AR 90741",Morning,25-01-2023,Terminated,86888,2781,3,Excel,German
E009649,Nicholas,Santos,Other,05-12-1986,hmitchell@hotmail.com,Vickimouth,Michigan,Canada,Single,Marketing Specialist,Sales,Contractor,"5703 Bishop Glens, North Julie, DE 26195",Night,28-03-2018,Active,71616,17330,1,SQL,German
E009650,Kimberly,Hensley,Male,14-03-1998,gamblesamantha@hotmail.com,Kimton,Ohio,USA,Single,HR Manager,Operations,Full-time,"92373 Fernando Junctions, South Karenhaven, WY 19554",Evening,26-11-2015,Resigned,36083,5257,1,Excel,Spanish
E009651,Albert,Clark,Female,12-03-1977,dsmith@hotmail.com,New Patricia,Wyoming,UK,Married,HR Manager,Marketing,Contractor,"64267 Robinson Pine Suite 048, Joshuaview, IA 72804",Night,01-11-2021,On Leave,173670,18895,2,Java,Spanish
E009652,Sean,Bell,Female,07-08-1989,robert84@hotmail.com,Kennethland,Louisiana,India,Single,Accountant,Operations,Part-time,"00909 Christopher Springs Suite 328, Lake Chase, IA 50333",Evening,24-04-2024,On Leave,112476,2188,2,Java,Hindi
E009653,Jenna,Miller,Other,17-07-1998,yburgess@baxter-smith.com,Williamport,Montana,Canada,Divorced,Accountant,Sales,Full-time,"589 Javier Streets, Jacksonhaven, NC 85364",Evening,07-02-2020,Active,122416,6063,1,Java,English
E009654,Melissa,Ellis,Other,07-08-1974,amber78@duncan.net,New Brent,South Dakota,USA,Single,Software Engineer,Operations,Contractor,"9277 Todd Square, West Tina, FL 30482",Morning,18-09-2017,Resigned,32580,15615,3,Java,German
E009655,Claire,Stevens,Female,24-01-1971,harristaylor@yahoo.com,Erictown,Kentucky,Canada,Single,Accountant,Finance,Contractor,"06398 Jimenez Manor, Rebeccamouth, AK 17258",Morning,10-09-2023,Active,152834,881,5,Python,German
E009656,Robin,Long,Other,05-11-1971,mosleykari@gmail.com,Port Jasonstad,Louisiana,Canada,Divorced,HR Manager,Marketing,Part-time,"43405 Amanda Ports Apt. 518, Lake Sarah, MO 98070",Night,02-07-2019,On Leave,142148,1847,2,SQL,French
E009657,Erik,Morgan,Other,28-02-2003,willislauren@galloway-baker.org,West Kimberly,Iowa,USA,Married,HR Manager,Sales,Contractor,"98355 Brian Trace, Elizabethtown, AR 02749",Night,25-07-2019,Terminated,72321,6599,3,SQL,Spanish
E009658,Keith,Ortega,Male,30-07-1994,lekevin@hotmail.com,Poolemouth,Idaho,UK,Married,Marketing Specialist,Marketing,Full-time,"4325 Scott Inlet Apt. 861, Lake Anthony, AZ 81928",Evening,14-03-2019,On Leave,39386,18359,5,Java,French
E009659,Alyssa,Chambers,Female,08-01-1995,wshields@mitchell.info,Raymondview,Utah,India,Married,Data Analyst,HR,Full-time,"47290 Santos Track Apt. 854, West Arielbury, AZ 88302",Evening,23-11-2024,Terminated,83171,4568,3,Communication,German
E009660,Nicholas,Moreno,Male,04-02-1970,zachary49@washington-powell.biz,North Tiffany,Indiana,UK,Single,Data Analyst,Finance,Full-time,"849 Adkins Underpass, Lake Jenniferborough, NE 15427",Evening,12-07-2018,Terminated,180594,16314,4,Power BI,German
E009661,Eric,Jones,Male,17-03-1968,andre63@chan.com,East James,Massachusetts,Germany,Divorced,Accountant,Finance,Contractor,"338 Ashley Turnpike, Johnmouth, IL 45614",Evening,23-05-2024,Terminated,175707,7163,5,Communication,English
E009662,Larry,Flores,Male,18-12-1973,gilbertclinton@marshall.org,North Juanton,Iowa,India,Married,Data Analyst,Sales,Part-time,"563 Gray Inlet Apt. 427, Nancybury, MT 06647",Morning,10-07-2018,Resigned,161743,11156,5,Communication,French
E009663,Brandy,Parker,Male,01-11-1984,samanthasmith@tanner.com,East Christinatown,Iowa,Germany,Single,Sales Executive,Operations,Contractor,"73854 Beck Bypass, West Tiffanyfurt, NJ 12639",Morning,15-06-2017,Resigned,63545,11255,1,Leadership,French
E009664,Jessica,Ward,Male,13-06-1987,morenoelijah@ramos-jackson.org,Wongmouth,Delaware,UK,Single,Sales Executive,Marketing,Full-time,"Unit 6970 Box 6437, DPO AE 71249",Night,11-09-2017,Terminated,56855,11320,5,SQL,Spanish
E009665,Larry,Mitchell,Female,19-07-1985,walterjustin@hotmail.com,Lake Dylan,North Carolina,Canada,Divorced,HR Manager,Operations,Contractor,"04492 Kimberly Walk, Port Jillland, MI 15758",Morning,30-09-2024,On Leave,65790,2216,2,Python,French
E009666,Kelly,Lee,Female,22-06-1997,aaronbishop@garcia.com,Landryburgh,Vermont,Canada,Divorced,Sales Executive,Sales,Full-time,"USS Cline, FPO AA 49894",Evening,01-07-2021,On Leave,81012,5701,3,Python,Spanish
E009667,Nicholas,Wilson,Female,27-03-1990,carl12@stephens.com,Bakerborough,Colorado,USA,Divorced,Sales Executive,Sales,Contractor,"13711 Daniel Mountains, Scottville, MA 93073",Evening,01-09-2019,Terminated,147827,18992,2,Excel,French
E009668,Zachary,Gonzalez,Female,03-06-1979,spencerblair@young-brown.com,West Tinaport,Minnesota,UK,Single,Accountant,Finance,Part-time,"69651 Henry Roads, New Benjamintown, MO 35093",Night,28-06-2015,Active,44260,11780,4,Excel,Spanish
E009669,Timothy,Williams,Other,08-09-2000,jenkinsmichael@obrien.info,Michaelview,Nebraska,USA,Single,Data Analyst,Marketing,Contractor,"7221 Wesley Street Suite 642, Edwardsland, FL 31279",Evening,21-09-2019,Active,31074,10694,2,SQL,French
E009670,Julie,Johnson,Male,09-04-1967,ashley49@yahoo.com,Michaelmouth,Missouri,Canada,Single,Data Analyst,HR,Contractor,"79527 Victoria Shore, Cobbville, WV 69581",Evening,09-08-2023,Resigned,170547,4809,4,SQL,German
E009671,Antonio,Dalton,Female,16-06-1998,amandawhite@le.info,North Jasonmouth,Kentucky,UK,Divorced,HR Manager,HR,Full-time,"69572 Michelle Inlet, Port Charles, NC 42367",Morning,21-01-2025,Terminated,176192,16562,2,Communication,French
E009672,Kimberly,Kline,Other,13-06-1997,ryanedwards@alexander.com,North Johnny,Texas,UK,Single,Marketing Specialist,Operations,Contractor,"USNS Martinez, FPO AP 87040",Evening,04-04-2018,Terminated,184219,14392,5,Excel,English
E009673,Stacy,Cain,Female,26-12-1982,montesjoel@garcia.org,North Kathleen,New Mexico,Canada,Divorced,Software Engineer,Operations,Full-time,"1676 Shannon Knolls Apt. 093, Jillianton, MA 80313",Night,19-09-2020,On Leave,31986,7771,2,Power BI,Spanish
E009674,Kyle,Pacheco,Other,18-01-2001,wwilliams@kennedy-reed.com,Michaeltown,Delaware,USA,Single,Software Engineer,HR,Part-time,"492 Michael Creek, East Janet, CA 71545",Morning,15-07-2019,Terminated,193502,1929,4,Excel,German
E009675,Lisa,Boyd,Male,28-07-1980,sandra24@ruiz-richardson.biz,Terrifort,West Virginia,UK,Divorced,Data Analyst,HR,Part-time,"78030 Sherry Dam, Port Sylviaberg, KS 85632",Morning,27-12-2016,On Leave,85479,14306,4,Python,German
E009676,Susan,Hughes,Female,04-01-1991,collierjacob@hotmail.com,Alisonchester,California,USA,Married,Software Engineer,HR,Full-time,"918 James Burgs, Edwardport, LA 65788",Evening,25-07-2024,Terminated,160833,18932,1,Leadership,English
E009677,Jeremiah,Tran,Other,09-06-1966,sampsonanthony@gmail.com,Jasonville,Iowa,UK,Married,Software Engineer,HR,Contractor,"78078 David Ridge Apt. 293, Michaelfort, AR 92734",Night,14-06-2024,Active,32176,14244,4,Power BI,French
